i,time,HHsize,HH,Type,has_hh,month
117,196,6,31,H,TRUE,7
117,355,6,51,C,FALSE,12
117,232,5,56,C,FALSE,8
117,262,5,56,H,TRUE,9
117,270,6,59,H,TRUE,9
117,206,6,59,C,FALSE,7
117,270,6,59,H,TRUE,9
117,301,6,59,H,TRUE,11
117,338,6,59,H,TRUE,12
117,236,6,59,H,TRUE,8
117,263,5,65,H,TRUE,9
117,234,5,65,C,FALSE,8
117,265,5,65,H,TRUE,9
117,230,6,97,H,TRUE,8
117,235,6,97,H,TRUE,8
117,259,6,97,H,TRUE,9
117,263,6,97,H,TRUE,9
117,204,6,97,C,FALSE,7
117,354,6,102,C,FALSE,12
117,257,6,115,H,TRUE,9
117,221,6,115,H,TRUE,8
117,251,6,115,H,TRUE,9
117,291,6,115,H,TRUE,10
117,190,6,115,C,FALSE,7
117,211,6,122,C,FALSE,8
117,271,6,122,H,TRUE,10
117,244,6,122,H,TRUE,9
117,241,6,122,H,TRUE,9
117,271,6,122,H,TRUE,10
117,244,6,122,H,TRUE,9
117,349,5,130,C,FALSE,12
117,207,6,132,H,TRUE,7
117,234,6,132,H,TRUE,8
117,241,6,132,H,TRUE,9
117,234,6,132,H,TRUE,8
117,263,6,132,H,TRUE,9
117,180,6,132,C,FALSE,6
117,30,5,150,C,FALSE,1
117,62,5,150,H,TRUE,3
117,56,5,150,H,TRUE,2
117,83,5,150,H,TRUE,3
117,65,5,150,H,TRUE,3
117,271,5,159,C,FALSE,10
117,300,5,159,H,TRUE,10
117,299,5,159,H,TRUE,10
117,123,3,160,C,FALSE,5
117,149,3,160,H,TRUE,5
117,152,3,160,H,TRUE,6
117,349,5,165,H,TRUE,12
117,321,5,165,C,FALSE,11
117,354,5,165,H,TRUE,12
117,321,3,168,H,TRUE,11
117,263,3,168,C,FALSE,9
117,292,3,168,H,TRUE,10
117,211,4,174,C,FALSE,8
117,305,4,174,H,TRUE,11
117,242,4,174,H,TRUE,9
117,271,4,174,H,TRUE,10
117,300,4,177,C,FALSE,10
117,291,6,180,C,FALSE,10
117,356,6,180,H,TRUE,12
117,330,6,180,C,TRUE,11
117,325,6,180,H,TRUE,11
117,323,6,180,H,TRUE,11
117,321,6,180,H,TRUE,11
117,204,6,183,H,TRUE,7
117,170,6,183,H,TRUE,6
117,112,6,183,C,FALSE,4
117,142,6,183,H,TRUE,5
117,143,6,183,H,TRUE,5
117,175,6,183,H,TRUE,6
117,351,5,185,C,FALSE,12
117,174,6,187,H,TRUE,6
117,206,6,187,H,TRUE,7
117,143,6,187,C,FALSE,5
117,230,6,187,H,TRUE,8
117,201,6,187,H,TRUE,7
117,328,5,190,C,FALSE,11
117,360,5,190,H,TRUE,12
117,354,5,190,H,TRUE,12
117,238,3,193,H,TRUE,8
117,205,3,193,C,FALSE,7
117,234,3,193,H,TRUE,8
117,61,3,195,C,FALSE,3
117,88,3,195,H,TRUE,3
117,100,3,195,H,TRUE,4
117,233,4,206,C,FALSE,8
117,263,4,206,H,TRUE,9
117,293,4,206,H,TRUE,10
117,324,4,206,H,TRUE,11
117,268,6,211,C,FALSE,9
117,238,3,218,C,FALSE,8
117,357,4,221,H,TRUE,12
117,297,4,221,C,FALSE,10
117,328,4,221,H,TRUE,11
117,357,4,221,H,TRUE,12
118,1,3,1,NA,FALSE,1
118,152,6,4,H,TRUE,6
118,183,6,4,H,TRUE,7
118,184,6,4,H,TRUE,7
118,181,6,4,H,TRUE,7
118,218,6,4,H,TRUE,8
118,123,6,4,C,FALSE,5
118,335,4,17,H,TRUE,12
118,218,4,17,C,FALSE,8
118,303,4,17,C,FALSE,11
118,334,4,17,H,TRUE,12
118,336,6,20,C,FALSE,12
118,247,4,25,C,FALSE,9
118,275,4,25,H,TRUE,10
118,299,4,25,H,TRUE,10
118,97,6,28,H,TRUE,4
118,158,6,28,H,TRUE,6
118,61,6,28,C,FALSE,3
118,190,6,28,H,TRUE,7
118,129,6,28,H,TRUE,5
118,349,5,29,C,FALSE,12
118,346,6,36,C,FALSE,12
118,186,4,37,H,TRUE,7
118,186,4,37,H,TRUE,7
118,157,4,37,C,FALSE,6
118,188,4,37,H,TRUE,7
118,346,6,47,C,FALSE,12
118,344,6,47,C,FALSE,12
118,186,6,52,H,TRUE,7
118,158,6,52,C,FALSE,6
118,187,6,52,H,TRUE,7
118,285,6,54,C,FALSE,10
118,316,6,54,H,TRUE,11
118,346,6,54,H,TRUE,12
118,344,4,55,H,TRUE,12
118,345,4,55,H,TRUE,12
118,316,4,55,C,FALSE,11
118,256,6,57,H,TRUE,9
118,285,6,57,H,TRUE,10
118,316,6,57,H,TRUE,11
118,252,6,57,H,TRUE,9
118,286,6,57,H,TRUE,10
118,225,6,57,C,FALSE,8
118,248,5,58,H,TRUE,9
118,339,5,58,C,FALSE,12
118,220,5,58,C,FALSE,8
118,250,3,62,H,TRUE,9
118,222,3,62,H,TRUE,8
118,196,3,62,C,FALSE,7
118,348,5,66,C,FALSE,12
118,190,4,76,C,FALSE,7
118,304,6,83,H,TRUE,11
118,277,6,83,H,TRUE,10
118,274,6,83,H,TRUE,10
118,277,6,83,H,TRUE,10
118,305,6,83,H,TRUE,11
118,246,6,83,C,FALSE,9
118,251,3,84,H,TRUE,9
118,221,3,84,H,TRUE,8
118,192,3,84,C,FALSE,7
118,353,5,85,C,FALSE,12
118,319,5,86,C,FALSE,11
118,349,5,86,H,TRUE,12
118,344,5,86,H,TRUE,12
118,152,6,91,H,TRUE,6
118,150,6,91,H,TRUE,5
118,92,6,91,C,FALSE,4
118,122,6,91,H,TRUE,5
118,131,6,91,H,TRUE,5
118,184,6,91,H,TRUE,7
118,174,4,94,H,TRUE,6
118,148,4,94,H,TRUE,5
118,91,4,94,C,FALSE,4
118,122,4,94,H,TRUE,5
118,309,5,95,C,FALSE,11
118,312,6,103,C,FALSE,11
118,342,6,103,H,TRUE,12
118,344,6,103,H,TRUE,12
118,157,5,105,C,FALSE,6
118,186,5,105,H,TRUE,7
118,217,5,105,H,TRUE,8
118,188,5,105,H,TRUE,7
118,187,5,105,H,TRUE,7
118,343,6,108,H,TRUE,12
118,313,6,108,C,FALSE,11
118,254,5,114,H,TRUE,9
118,282,5,114,H,TRUE,10
118,221,5,114,C,FALSE,8
118,255,5,114,H,TRUE,9
118,32,6,116,C,FALSE,2
118,63,6,116,H,TRUE,3
118,161,4,119,H,TRUE,6
118,95,4,119,C,FALSE,4
118,127,4,119,H,TRUE,5
118,125,4,119,H,TRUE,5
118,320,6,123,H,TRUE,11
118,320,6,123,H,TRUE,11
118,286,6,123,C,FALSE,10
118,350,5,124,H,TRUE,12
118,311,5,124,H,TRUE,11
118,279,5,124,C,FALSE,10
118,313,5,124,H,TRUE,11
118,360,6,125,H,TRUE,12
118,331,6,125,C,FALSE,12
118,357,6,125,H,TRUE,12
118,339,5,126,H,TRUE,12
118,309,5,126,C,FALSE,11
118,313,5,130,H,TRUE,11
118,311,5,130,H,TRUE,11
118,343,5,130,H,TRUE,12
118,282,5,130,C,FALSE,10
118,217,5,131,H,TRUE,8
118,216,5,131,H,TRUE,8
118,210,5,131,H,TRUE,7
118,184,5,131,C,FALSE,7
118,213,5,131,H,TRUE,8
118,258,6,135,C,FALSE,9
118,229,4,144,H,TRUE,8
118,166,4,144,C,FALSE,6
118,193,4,144,H,TRUE,7
118,198,4,144,H,TRUE,7
118,237,5,148,H,TRUE,8
118,238,5,148,H,TRUE,8
118,205,5,148,H,TRUE,7
118,269,5,148,H,TRUE,9
118,179,5,148,C,FALSE,6
118,313,6,149,H,TRUE,11
118,251,6,149,C,FALSE,9
118,351,6,149,H,TRUE,12
118,281,6,149,H,TRUE,10
118,311,6,149,H,TRUE,11
118,339,6,149,H,TRUE,12
118,255,3,150,C,FALSE,9
118,362,5,151,C,FALSE,13
118,320,5,153,C,FALSE,11
118,159,6,162,C,FALSE,6
118,189,6,162,H,TRUE,7
118,196,6,162,H,TRUE,7
118,222,6,162,H,TRUE,8
118,191,6,162,H,TRUE,7
118,221,6,162,H,TRUE,8
118,158,5,163,H,TRUE,6
118,166,5,163,H,TRUE,6
118,132,5,163,C,FALSE,5
118,164,5,163,H,TRUE,6
118,242,5,166,C,FALSE,9
118,304,5,166,H,TRUE,11
118,333,5,166,H,TRUE,12
118,275,5,166,H,TRUE,10
118,273,5,166,H,TRUE,10
118,307,5,169,C,FALSE,11
118,334,5,169,H,TRUE,12
118,338,5,169,H,TRUE,12
118,361,5,169,B,TRUE,13
118,224,6,173,C,FALSE,8
118,288,6,173,H,TRUE,10
118,281,6,173,H,TRUE,10
118,257,6,173,H,TRUE,9
118,311,6,173,H,TRUE,11
118,286,5,176,H,TRUE,10
118,314,5,176,H,TRUE,11
118,316,5,176,H,TRUE,11
118,343,5,176,H,TRUE,12
118,254,5,176,C,FALSE,9
118,308,3,177,C,FALSE,11
118,335,3,177,H,TRUE,12
118,337,3,177,H,TRUE,12
118,346,4,180,C,FALSE,12
118,303,6,182,C,FALSE,11
118,362,6,182,H,TRUE,13
118,363,6,182,H,TRUE,13
118,331,6,182,H,TRUE,12
118,333,6,182,H,TRUE,12
118,337,6,182,H,TRUE,12
118,284,4,183,H,TRUE,10
118,314,4,183,H,TRUE,11
118,253,4,183,C,FALSE,9
118,348,4,183,H,TRUE,12
118,285,3,186,H,TRUE,10
118,217,3,186,C,FALSE,8
118,255,3,186,H,TRUE,9
118,315,5,199,H,TRUE,11
118,315,5,199,H,TRUE,11
118,315,5,199,H,TRUE,11
118,282,5,199,H,TRUE,10
118,250,5,199,C,FALSE,9
118,253,4,206,C,FALSE,9
118,284,4,206,H,TRUE,10
118,281,4,206,H,TRUE,10
118,315,4,206,H,TRUE,11
118,320,6,208,H,TRUE,11
118,285,6,208,C,FALSE,10
118,346,6,208,H,TRUE,12
118,337,3,211,C,FALSE,12
118,344,5,214,C,TRUE,12
118,318,5,214,C,FALSE,11
118,283,6,215,H,TRUE,10
118,253,6,215,C,FALSE,9
119,1,6,1,NA,FALSE,1
119,31,6,1,H,TRUE,2
119,37,6,1,H,TRUE,2
119,65,6,1,H,TRUE,3
119,100,6,1,H,TRUE,4
119,348,6,2,C,FALSE,12
119,289,4,5,H,TRUE,10
119,264,4,5,H,TRUE,9
119,230,4,5,C,FALSE,8
119,260,4,5,H,TRUE,9
119,358,4,10,H,TRUE,12
119,327,4,10,C,FALSE,11
119,326,4,10,C,FALSE,11
119,210,5,19,H,TRUE,7
119,181,5,19,H,TRUE,7
119,183,5,19,H,TRUE,7
119,179,5,19,H,TRUE,6
119,150,5,19,C,FALSE,5
119,263,6,22,C,FALSE,9
119,291,6,22,H,TRUE,10
119,319,6,22,H,TRUE,11
119,293,6,22,H,TRUE,10
119,325,6,22,H,TRUE,11
119,290,6,22,H,TRUE,10
119,335,4,26,C,FALSE,12
119,194,5,27,C,FALSE,7
119,225,5,27,H,TRUE,8
119,289,5,27,H,TRUE,10
119,260,5,27,H,TRUE,9
119,229,5,27,H,TRUE,8
119,312,3,28,H,TRUE,11
119,282,3,28,C,FALSE,10
119,346,3,28,H,TRUE,12
119,87,6,32,C,FALSE,3
119,119,6,32,H,TRUE,4
119,250,4,33,H,TRUE,9
119,193,4,33,C,FALSE,7
119,253,4,33,H,TRUE,9
119,220,4,33,H,TRUE,8
119,283,4,34,C,FALSE,10
119,345,4,34,H,TRUE,12
119,312,4,34,H,TRUE,11
119,313,4,34,H,TRUE,11
119,342,4,42,C,FALSE,12
119,345,3,43,C,FALSE,12
119,292,4,44,C,FALSE,10
119,320,4,44,H,TRUE,11
119,359,4,44,C,TRUE,12
119,289,5,46,H,TRUE,10
119,315,5,46,H,TRUE,11
119,327,5,46,H,TRUE,11
119,294,5,46,H,TRUE,10
119,262,5,46,C,FALSE,9
119,275,6,48,H,TRUE,10
119,307,6,48,H,TRUE,11
119,278,6,48,H,TRUE,10
119,304,6,48,H,TRUE,11
119,245,6,48,C,FALSE,9
119,344,5,49,C,FALSE,12
119,326,5,50,C,FALSE,11
119,245,3,52,C,FALSE,9
119,302,3,52,H,TRUE,11
119,274,3,52,H,TRUE,10
119,192,4,53,C,FALSE,7
119,358,6,54,C,FALSE,12
119,224,3,57,H,TRUE,8
119,223,3,57,H,TRUE,8
119,190,3,57,C,FALSE,7
119,276,6,60,H,TRUE,10
119,274,6,60,H,TRUE,10
119,245,6,60,C,FALSE,9
119,334,6,60,H,TRUE,12
119,305,6,60,H,TRUE,11
119,256,3,63,C,FALSE,9
119,321,5,66,C,FALSE,11
119,351,5,66,H,TRUE,12
119,348,5,66,H,TRUE,12
119,358,4,74,C,FALSE,12
119,321,4,77,C,FALSE,11
119,353,4,77,H,TRUE,12
119,269,4,79,H,TRUE,9
119,241,4,79,H,TRUE,9
119,235,4,79,H,TRUE,8
119,208,4,79,C,FALSE,7
119,143,6,80,C,FALSE,5
119,176,6,80,H,TRUE,6
119,171,6,80,H,TRUE,6
119,208,6,80,H,TRUE,7
119,334,5,81,C,FALSE,12
119,361,5,81,H,TRUE,13
119,341,5,81,C,FALSE,12
119,354,4,82,C,FALSE,12
119,162,6,89,C,FALSE,6
119,290,6,93,C,FALSE,10
119,322,6,93,H,TRUE,11
119,320,6,93,H,TRUE,11
119,349,6,93,H,TRUE,12
119,350,6,93,H,TRUE,12
119,311,5,96,H,TRUE,11
119,308,5,96,H,TRUE,11
119,281,5,96,C,FALSE,10
119,340,5,96,H,TRUE,12
119,311,5,96,H,TRUE,11
119,191,4,97,C,FALSE,7
119,226,4,97,H,TRUE,8
119,220,4,97,H,TRUE,8
119,221,4,97,H,TRUE,8
119,65,4,99,C,FALSE,3
119,92,4,99,H,TRUE,4
119,97,4,99,H,TRUE,4
119,98,4,99,H,TRUE,4
119,319,5,102,C,FALSE,11
119,349,5,102,H,TRUE,12
119,336,3,109,H,TRUE,12
119,303,3,109,C,FALSE,11
119,118,6,111,C,FALSE,4
119,279,5,117,H,TRUE,10
119,253,5,117,C,FALSE,9
119,334,5,117,H,TRUE,12
119,305,5,117,H,TRUE,11
119,302,3,124,H,TRUE,11
119,299,3,124,H,TRUE,10
119,268,3,124,C,FALSE,9
119,161,5,126,H,TRUE,6
119,132,5,126,C,FALSE,5
119,158,5,126,H,TRUE,6
119,187,5,126,H,TRUE,7
119,213,5,127,H,TRUE,8
119,192,5,127,C,TRUE,7
119,185,5,127,H,TRUE,7
119,156,5,127,C,FALSE,6
119,217,5,127,H,TRUE,8
119,102,4,128,C,FALSE,4
119,139,4,128,H,TRUE,5
119,163,4,128,H,TRUE,6
119,132,4,128,H,TRUE,5
119,314,6,139,C,FALSE,11
119,340,6,139,H,TRUE,12
119,304,4,143,C,FALSE,11
119,334,4,143,H,TRUE,12
119,278,6,144,H,TRUE,10
119,273,6,144,H,TRUE,10
119,307,6,144,H,TRUE,11
119,276,6,144,H,TRUE,10
119,334,6,144,H,TRUE,12
119,243,6,144,C,FALSE,9
119,261,4,147,H,TRUE,9
119,228,4,147,H,TRUE,8
119,227,4,147,H,TRUE,8
119,198,4,147,C,FALSE,7
119,213,6,148,H,TRUE,8
119,152,6,148,C,FALSE,6
119,181,6,148,H,TRUE,7
119,189,6,148,H,TRUE,7
119,231,3,149,C,FALSE,8
119,263,3,149,H,TRUE,9
119,257,3,149,H,TRUE,9
119,62,6,150,H,TRUE,3
119,89,6,150,H,TRUE,3
119,33,6,150,C,FALSE,2
119,62,6,150,H,TRUE,3
119,91,6,150,H,TRUE,4
119,223,5,153,C,FALSE,8
119,258,5,153,H,TRUE,9
119,289,5,153,H,TRUE,10
119,286,5,153,H,TRUE,10
119,251,5,153,H,TRUE,9
119,356,5,154,C,FALSE,12
119,284,6,155,H,TRUE,10
119,252,6,155,C,FALSE,9
119,348,6,157,C,FALSE,12
119,218,4,158,H,TRUE,8
119,249,4,158,H,TRUE,9
119,216,4,158,H,TRUE,8
119,188,4,158,C,FALSE,7
119,68,4,161,C,FALSE,3
119,163,4,161,H,TRUE,6
119,129,4,161,H,TRUE,5
119,97,4,161,H,TRUE,4
119,353,3,164,C,FALSE,12
119,323,5,165,H,TRUE,11
119,294,5,165,C,FALSE,10
119,336,5,166,H,TRUE,12
119,340,5,166,H,TRUE,12
119,309,5,166,H,TRUE,11
119,271,5,166,C,FALSE,10
119,344,5,167,H,TRUE,12
119,314,5,167,H,TRUE,11
119,285,5,167,C,FALSE,10
119,349,5,167,H,TRUE,12
119,248,4,169,H,TRUE,9
119,275,4,169,H,TRUE,10
119,245,4,169,H,TRUE,9
119,217,4,169,C,FALSE,8
119,175,3,170,C,FALSE,6
119,212,3,170,H,TRUE,8
119,199,3,172,H,TRUE,7
119,166,3,172,C,FALSE,6
119,320,6,173,C,FALSE,11
119,156,5,184,H,TRUE,6
119,125,5,184,H,TRUE,5
119,96,5,184,H,TRUE,4
119,68,5,184,C,FALSE,3
119,128,5,184,H,TRUE,5
119,151,5,186,H,TRUE,6
119,179,5,186,H,TRUE,6
119,155,5,186,H,TRUE,6
119,122,5,186,C,FALSE,5
119,151,5,186,H,TRUE,6
119,161,4,187,H,TRUE,6
119,131,4,187,C,FALSE,5
119,159,4,187,H,TRUE,6
119,164,4,187,H,TRUE,6
119,231,5,188,C,FALSE,8
119,266,5,188,H,TRUE,9
119,257,5,188,H,TRUE,9
119,305,5,188,H,TRUE,11
119,304,5,188,H,TRUE,11
119,256,6,193,C,FALSE,9
119,290,6,193,H,TRUE,10
119,316,6,193,H,TRUE,11
119,289,6,193,H,TRUE,10
119,346,6,193,H,TRUE,12
119,149,6,195,H,TRUE,5
119,154,6,195,H,TRUE,6
119,117,6,195,C,FALSE,4
119,150,6,195,H,TRUE,5
119,269,6,196,C,FALSE,9
119,301,6,196,H,TRUE,11
119,299,6,196,H,TRUE,10
119,327,6,196,H,TRUE,11
119,333,6,196,H,TRUE,12
119,328,6,196,H,TRUE,11
119,260,5,199,C,FALSE,9
119,291,5,199,H,TRUE,10
119,125,6,200,C,FALSE,5
119,190,6,200,H,TRUE,7
119,220,6,200,H,TRUE,8
119,218,6,200,H,TRUE,8
119,185,6,200,H,TRUE,7
119,155,6,200,H,TRUE,6
119,323,4,202,C,FALSE,11
119,351,4,202,H,TRUE,12
119,319,4,203,C,FALSE,11
119,351,4,203,H,TRUE,12
119,352,4,203,H,TRUE,12
119,260,6,214,H,TRUE,9
119,239,6,214,H,TRUE,8
119,210,6,214,C,FALSE,7
119,262,6,214,H,TRUE,9
119,266,6,214,H,TRUE,9
119,228,6,214,C,TRUE,8
119,325,5,215,H,TRUE,11
119,323,5,215,H,TRUE,11
119,357,5,215,H,TRUE,12
119,294,5,215,C,FALSE,10
119,330,5,215,H,TRUE,11
119,315,4,216,C,FALSE,11
119,344,4,216,H,TRUE,12
119,341,4,216,H,TRUE,12
119,292,4,219,H,TRUE,10
119,320,4,219,H,TRUE,11
119,262,4,219,C,FALSE,9
119,245,4,220,H,TRUE,9
119,274,4,220,H,TRUE,10
119,220,4,220,C,FALSE,8
119,347,4,220,C,FALSE,12
119,99,6,224,C,FALSE,4
119,135,6,224,H,TRUE,5
119,167,6,224,H,TRUE,6
119,197,6,224,H,TRUE,7
119,228,6,224,H,TRUE,8
120,1,4,1,NA,FALSE,1
120,32,4,1,H,TRUE,2
120,30,4,1,H,TRUE,1
120,32,4,1,H,TRUE,2
120,339,5,5,C,FALSE,12
120,361,6,6,C,FALSE,13
120,362,5,7,H,TRUE,13
120,329,5,7,C,FALSE,11
120,363,5,7,H,TRUE,13
120,193,3,9,C,FALSE,7
120,224,3,9,H,TRUE,8
120,225,3,9,H,TRUE,8
120,235,5,11,H,TRUE,8
120,208,5,11,C,FALSE,7
120,242,5,11,H,TRUE,9
120,268,5,11,H,TRUE,9
120,262,5,11,H,TRUE,9
120,281,6,12,H,TRUE,10
120,311,6,12,H,TRUE,11
120,285,6,12,H,TRUE,10
120,282,6,12,H,TRUE,10
120,252,6,12,C,FALSE,9
120,309,6,12,H,TRUE,11
120,329,3,14,C,FALSE,11
120,361,3,14,H,TRUE,13
120,316,5,20,C,FALSE,11
120,349,5,21,C,FALSE,12
120,343,5,22,C,FALSE,12
120,334,5,24,H,TRUE,12
120,307,5,24,C,FALSE,11
120,340,5,24,H,TRUE,12
120,328,4,26,H,TRUE,11
120,297,4,26,C,FALSE,10
120,329,4,26,H,TRUE,11
120,359,4,26,H,TRUE,12
120,153,5,28,H,TRUE,6
120,154,5,28,H,TRUE,6
120,125,5,28,C,FALSE,5
120,149,5,28,H,TRUE,5
120,181,5,28,H,TRUE,7
120,236,5,29,C,FALSE,8
120,318,5,30,H,TRUE,11
120,345,5,30,H,TRUE,12
120,348,5,30,H,TRUE,12
120,287,5,30,C,FALSE,10
120,361,3,34,C,FALSE,13
120,271,6,36,C,FALSE,10
120,277,3,40,H,TRUE,10
120,244,3,40,H,TRUE,9
120,215,3,40,C,FALSE,8
120,361,6,41,C,TRUE,13
120,357,6,41,H,TRUE,12
120,331,6,41,C,FALSE,12
120,342,6,43,C,FALSE,12
120,254,6,49,C,FALSE,9
120,340,6,49,C,FALSE,12
120,344,3,50,H,TRUE,12
120,317,3,50,C,FALSE,11
120,339,3,51,H,TRUE,12
120,271,3,51,C,FALSE,10
120,301,3,51,H,TRUE,11
120,341,6,53,H,TRUE,12
120,314,6,53,C,FALSE,11
120,150,6,54,C,FALSE,5
120,179,6,54,H,TRUE,6
120,182,6,54,C,TRUE,7
120,179,6,54,H,TRUE,6
120,209,6,54,H,TRUE,7
120,212,6,54,H,TRUE,8
120,324,3,55,C,FALSE,11
120,351,3,55,H,TRUE,12
120,308,5,59,H,TRUE,11
120,277,5,59,C,FALSE,10
120,344,5,59,H,TRUE,12
120,362,4,62,C,FALSE,13
120,234,3,63,C,FALSE,8
120,146,6,70,C,FALSE,5
120,307,5,74,H,TRUE,11
120,306,5,74,H,TRUE,11
120,276,5,74,C,FALSE,10
120,338,4,80,C,FALSE,12
120,362,4,80,C,TRUE,13
120,352,4,82,H,TRUE,12
120,342,4,82,H,TRUE,12
120,312,4,82,C,FALSE,11
120,345,4,82,H,TRUE,12
120,284,6,85,H,TRUE,10
120,224,6,85,C,FALSE,8
120,255,6,85,H,TRUE,9
120,319,6,85,H,TRUE,11
120,314,6,85,H,TRUE,11
120,309,4,87,C,FALSE,11
120,337,4,87,H,TRUE,12
120,215,4,88,H,TRUE,8
120,184,4,88,C,FALSE,7
120,216,4,88,H,TRUE,8
120,243,4,88,H,TRUE,9
120,154,6,89,H,TRUE,6
120,120,6,89,C,FALSE,4
120,152,6,89,H,TRUE,6
120,149,6,89,H,TRUE,5
120,184,6,89,H,TRUE,7
120,356,4,94,C,FALSE,12
120,334,4,96,C,FALSE,12
120,309,5,97,H,TRUE,11
120,211,5,97,C,FALSE,8
120,275,5,97,H,TRUE,10
120,242,5,97,H,TRUE,9
120,240,5,97,H,TRUE,8
120,143,5,102,H,TRUE,5
120,116,5,102,C,FALSE,4
120,204,5,102,H,TRUE,7
120,177,5,102,H,TRUE,6
120,349,6,106,C,FALSE,12
120,270,6,108,C,FALSE,9
120,356,6,108,H,TRUE,12
120,300,6,108,H,TRUE,10
120,328,6,108,H,TRUE,11
120,300,6,108,H,TRUE,10
120,326,6,108,H,TRUE,11
120,344,4,110,C,FALSE,12
120,271,5,111,H,TRUE,10
120,243,5,111,C,FALSE,9
120,307,5,111,H,TRUE,11
120,277,5,111,H,TRUE,10
120,313,5,111,H,TRUE,11
120,364,6,113,H,TRUE,13
120,336,6,113,C,FALSE,12
120,270,4,114,H,TRUE,9
120,244,4,114,C,FALSE,9
120,258,4,114,C,TRUE,9
120,272,4,114,H,TRUE,10
120,208,5,115,C,FALSE,7
120,236,5,115,H,TRUE,8
120,149,3,118,C,FALSE,5
120,180,3,118,H,TRUE,6
120,182,3,118,H,TRUE,7
120,246,5,122,H,TRUE,9
120,284,5,122,H,TRUE,10
120,216,5,122,C,FALSE,8
120,276,5,122,H,TRUE,10
120,241,6,123,H,TRUE,9
120,244,6,123,H,TRUE,9
120,279,6,123,H,TRUE,10
120,218,6,123,C,FALSE,8
120,273,6,123,H,TRUE,10
120,343,4,124,C,FALSE,12
120,93,4,124,H,TRUE,4
120,125,4,124,H,TRUE,5
120,64,4,124,C,FALSE,3
120,337,4,126,C,FALSE,12
120,300,5,127,H,TRUE,10
120,334,5,127,H,TRUE,12
120,328,5,127,H,TRUE,11
120,270,5,127,H,TRUE,9
120,238,5,127,C,FALSE,8
120,338,6,128,C,FALSE,12
120,284,5,134,H,TRUE,10
120,222,5,134,C,FALSE,8
120,258,5,134,H,TRUE,9
120,254,5,134,H,TRUE,9
120,297,5,134,H,TRUE,10
120,297,3,135,C,FALSE,10
120,357,3,135,H,TRUE,12
120,328,3,135,H,TRUE,11
120,363,6,139,H,TRUE,13
120,335,6,139,C,FALSE,12
120,307,6,140,H,TRUE,11
120,340,6,140,H,TRUE,12
120,307,6,140,H,TRUE,11
120,254,6,140,C,FALSE,9
120,279,6,140,H,TRUE,10
120,310,6,140,H,TRUE,11
120,277,4,143,H,TRUE,10
120,240,4,143,C,FALSE,8
120,310,4,143,H,TRUE,11
120,337,4,143,H,TRUE,12
120,273,4,144,C,FALSE,10
120,305,4,144,H,TRUE,11
120,223,4,149,H,TRUE,8
120,187,4,149,H,TRUE,7
120,188,4,149,H,TRUE,7
120,161,4,149,C,FALSE,6
120,362,6,150,C,FALSE,13
120,117,5,151,H,TRUE,4
120,90,5,151,H,TRUE,3
120,59,5,151,C,FALSE,2
120,88,5,151,H,TRUE,3
120,84,5,151,H,TRUE,3
120,251,6,155,C,FALSE,9
120,308,6,155,H,TRUE,11
120,266,6,155,C,TRUE,9
120,279,6,155,H,TRUE,10
120,281,6,155,H,TRUE,10
120,285,6,155,H,TRUE,10
120,335,5,156,C,FALSE,12
120,311,4,157,C,FALSE,11
120,343,4,157,H,TRUE,12
120,276,5,158,C,FALSE,10
120,306,5,158,H,TRUE,11
120,304,5,158,H,TRUE,11
120,334,5,158,H,TRUE,12
120,206,6,160,C,FALSE,7
120,239,6,160,H,TRUE,8
120,272,5,163,H,TRUE,10
120,208,5,163,C,FALSE,7
120,242,5,163,H,TRUE,9
120,301,5,163,H,TRUE,11
120,238,5,163,H,TRUE,8
120,242,6,164,H,TRUE,9
120,211,6,164,C,FALSE,8
120,274,6,164,H,TRUE,10
120,272,6,164,H,TRUE,10
120,245,6,164,H,TRUE,9
120,160,4,165,C,FALSE,6
120,188,4,165,H,TRUE,7
120,188,6,168,H,TRUE,7
120,158,6,168,H,TRUE,6
120,122,6,168,H,TRUE,5
120,116,6,168,H,TRUE,4
120,146,6,168,H,TRUE,5
120,87,6,168,C,FALSE,3
120,268,4,171,C,FALSE,9
120,303,4,171,H,TRUE,11
120,299,4,171,H,TRUE,10
120,179,4,171,C,FALSE,6
120,342,6,172,C,FALSE,12
120,212,5,174,H,TRUE,8
120,209,5,174,H,TRUE,7
120,176,5,174,C,FALSE,6
120,239,5,174,H,TRUE,8
120,279,3,176,H,TRUE,10
120,244,3,176,C,FALSE,9
120,337,5,178,H,TRUE,12
120,303,5,178,C,FALSE,11
120,356,3,179,C,FALSE,12
120,295,3,183,C,FALSE,10
120,272,6,185,C,FALSE,10
120,343,6,185,H,TRUE,12
120,333,6,185,H,TRUE,12
120,302,6,185,H,TRUE,11
120,307,6,185,H,TRUE,11
120,304,6,185,H,TRUE,11
120,205,5,186,C,FALSE,7
120,271,5,186,H,TRUE,10
120,239,5,186,H,TRUE,8
120,236,5,186,H,TRUE,8
120,270,5,186,H,TRUE,9
120,304,5,187,H,TRUE,11
120,299,5,187,C,TRUE,10
120,271,5,187,C,FALSE,10
120,329,5,187,H,TRUE,11
120,337,5,188,C,FALSE,12
120,330,6,189,H,TRUE,11
120,260,6,189,C,FALSE,9
120,331,6,189,H,TRUE,12
