"ID" "SIZE" "HH" "TYPE" "TIME" "S_num" "I_num"
"698" 698 4 151 "E" 169 0 0
"699" 699 4 151 "E" 48 2 0
"700" 700 3 152 "E" 167 1 0
"701" 701 3 152 "E" 327 0 0
"702" 702 3 152 "E" 88 2 0
"703" 703 3 153 "E" 51 2 0
"704" 704 3 153 "E" 254 0 0
"705" 705 3 153 "E" 124 1 0
"706" 706 3 154 "E" 236 0 0
"707" 707 3 154 "E" 35 2 0
"708" 708 3 154 "E" 153 1 0
"709" 709 6 155 "E" 206 0 0
"710" 710 6 155 "E" 97 3 0
"711" 711 6 155 "E" 54 4 0
"712" 712 6 155 "E" 58 4 0
"713" 713 6 155 "E" 156 1 0
"714" 714 6 155 "E" 153 1 0
"715" 715 4 156 "E" 175 0 0
"716" 716 4 156 "E" 170 0 0
"717" 717 4 156 "E" 24 3 0
"718" 718 4 156 "E" 92 2 0
"719" 719 4 157 "E" 36 2 0
"720" 720 4 157 "E" 64 2 0
"721" 721 4 157 "E" 139 0 0
"722" 722 4 157 "E" 125 0 0
"723" 723 5 158 "E" 103 2 1
"724" 724 5 158 "E" 115 1 0
"725" 725 5 158 "E" 140 1 0
"726" 726 5 158 "E" 48 4 0
"727" 727 5 158 "E" 196 0 0
"728" 728 5 159 NA NA NA 0
"729" 729 5 159 "E" 192 1 0
"730" 730 5 159 "E" 137 1 0
"731" 731 5 159 "E" 46 4 0
"732" 732 5 159 "E" 100 3 0
"733" 733 6 160 "E" 161 2 0
"734" 734 6 160 "E" 291 0 0
"735" 735 6 160 "E" 158 2 0
"736" 736 6 160 "E" 93 4 0
"737" 737 6 160 "E" 232 1 0
"738" 738 6 160 "E" 90 4 0
"739" 739 4 161 "E" 101 0 0
"740" 740 4 161 "E" 126 0 0
"741" 741 4 161 "E" 42 3 0
"742" 742 4 161 "E" 87 1 0
"743" 743 3 162 "E" 168 1 1
"744" 744 3 162 "E" 236 0 0
"745" 745 3 162 "E" 153 1 0
"746" 746 6 163 "E" 56 2 0
"747" 747 6 163 "E" 98 0 0
"748" 748 6 163 "E" 33 2 0
"749" 749 6 163 "E" 29 2 0
"750" 750 6 163 "E" 33 2 0
"751" 751 6 163 "E" 124 0 0
"752" 752 6 164 "E" 137 0 0
"753" 753 6 164 "E" 30 3 0
"754" 754 6 164 "E" 49 3 0
"755" 755 6 164 "E" 44 3 0
"756" 756 6 164 "E" 121 0 0
"757" 757 6 164 "E" 145 0 0
"758" 758 4 165 "E" 49 1 0
"759" 759 4 165 "E" 115 0 0
"760" 760 4 165 "E" 62 1 0
"761" 761 4 165 "E" 37 1 0
"762" 762 3 166 "E" 225 0 0
"763" 763 3 166 "E" 80 1 0
"764" 764 3 166 "E" 51 2 0
"765" 765 5 167 "E" 70 1 0
"766" 766 5 167 "E" 55 3 2
"767" 767 5 167 "E" 90 0 0
"768" 768 5 167 "E" 92 0 0
"769" 769 5 167 "E" 97 0 0
"770" 770 3 168 "E" 290 0 0
"771" 771 3 168 "E" 48 2 0
"772" 772 3 168 "E" 87 1 0
"773" 773 3 169 "E" 60 1 0
"774" 774 3 169 "E" 55 1 0
"775" 775 3 169 "E" 128 0 0
"776" 776 4 170 "E" 73 2 0
"777" 777 4 170 "E" 124 1 0
"778" 778 4 170 "E" 179 0 0
"779" 779 4 170 "E" 38 2 0
"780" 780 4 171 "E" 127 0 0
"781" 781 4 171 "E" 91 1 0
"782" 782 4 171 "E" 42 3 0
"783" 783 4 171 "E" 127 0 0
"784" 784 4 172 "E" 157 3 0
"785" 785 4 172 "E" 256 0 0
"786" 786 4 172 "E" 233 1 1
"787" 787 4 172 "E" 238 0 0
"788" 788 4 173 "E" 139 2 0
"789" 789 4 173 "E" 120 2 0
"790" 790 4 173 "E" NA NA 0
"791" 791 4 173 "E" 239 1 0
"792" 792 5 174 "E" 98 1 0
"793" 793 5 174 "E" 65 2 0
"794" 794 5 174 "E" 93 1 0
"795" 795 5 174 "E" 242 0 0
"796" 796 5 174 "E" 87 1 0
"797" 797 3 175 "E" 139 1 1
"798" 798 3 175 "E" 53 2 0
"799" 799 3 175 "E" 188 0 0
"800" 800 6 176 "E" 207 0 0
"801" 801 6 176 "E" 171 1 0
"802" 802 6 176 "E" 96 3 1
"803" 803 6 176 "E" 80 3 0
"804" 804 6 176 "E" 146 1 0
"805" 805 6 176 "E" 104 2 0
"806" 806 3 177 "E" 71 1 0
"807" 807 3 177 "E" 163 0 0
"808" 808 3 177 "E" 49 1 0
"809" 809 3 178 "E" 169 0 0
"810" 810 3 178 "E" 91 1 0
"811" 811 3 178 "E" 125 1 0
"812" 812 4 179 "E" 236 1 1
"813" 813 4 179 "E" 265 0 0
"814" 814 4 179 "E" 118 2 0
"815" 815 4 179 "E" 86 3 0
"816" 816 3 180 "E" 107 0 0
"817" 817 3 180 "E" 101 0 0
"818" 818 3 180 "E" 28 2 0
"819" 819 3 181 "E" 89 0 0
"820" 820 3 181 "E" 126 0 0
"821" 821 3 181 "E" 101 0 0
"822" 822 6 182 "E" 47 3 1
"823" 823 6 182 "E" 72 1 0
"824" 824 6 182 "E" 74 1 0
"825" 825 6 182 "E" 129 1 0
"826" 826 6 182 "E" 230 0 0
"827" 827 6 182 "E" 48 2 0
"828" 828 5 183 "E" 143 1 0
"829" 829 5 183 "E" NA NA 0
"830" 830 5 183 "E" 179 1 0
"831" 831 5 183 "E" 44 3 0
"832" 832 5 183 "E" 80 3 0
"833" 833 5 184 "E" 64 4 1
"834" 834 5 184 "E" 110 3 1
"835" 835 5 184 "E" 175 2 1
"836" 836 5 184 "E" 205 1 0
"837" 837 5 184 NA NA NA 0
"838" 838 6 185 "E" 88 2 0
"839" 839 6 185 "E" 128 0 0
"840" 840 6 185 "E" 85 2 0
"841" 841 6 185 "E" 106 1 1
"842" 842 6 185 "E" 130 0 0
"843" 843 6 185 "E" 50 5 2
"844" 844 6 186 "E" 25 4 0
"845" 845 6 186 "E" 165 1 0
"846" 846 6 186 "E" 48 4 0
"847" 847 6 186 "E" 105 2 0
"848" 848 6 186 "E" 105 2 0
"849" 849 6 186 "E" 350 0 0
"850" 850 5 187 "E" 68 1 0
"851" 851 5 187 "E" 71 1 0
"852" 852 5 187 "E" 40 2 1
"853" 853 5 187 "E" 125 0 0
"854" 854 5 187 "E" 33 2 0
"855" 855 4 188 "E" 193 0 0
"856" 856 4 188 "E" 55 2 0
"857" 857 4 188 "E" 65 2 0
"858" 858 4 188 "E" 189 0 0
"859" 859 3 189 "E" 115 1 0
"860" 860 3 189 "E" 129 1 0
"861" 861 3 189 "E" 221 0 0
"862" 862 6 190 "E" 102 3 1
"863" 863 6 190 "E" 143 1 0
"864" 864 6 190 "E" 258 0 0
"865" 865 6 190 "E" 102 3 0
"866" 866 6 190 "E" 172 1 0
"867" 867 6 190 "E" 55 4 0
"868" 868 5 191 "E" 141 1 1
"869" 869 5 191 "E" 18 3 0
"870" 870 5 191 "E" 66 2 0
"871" 871 5 191 "E" 41 2 0
"872" 872 5 191 "E" 167 0 0
"873" 873 3 192 "E" 51 1 1
"874" 874 3 192 "E" 101 0 0
"875" 875 3 192 "E" 59 0 0
"876" 876 3 193 "E" 26 2 1
"877" 877 3 193 "E" 237 0 0
"878" 878 3 193 "E" 40 1 0
"879" 879 4 194 "E" 132 0 0
"880" 880 4 194 "E" 96 1 1
"881" 881 4 194 "E" 62 2 1
"882" 882 4 194 "E" 79 1 0
"883" 883 6 195 "E" 231 0 0
"884" 884 6 195 "E" 127 1 0
"885" 885 6 195 "E" 138 1 0
"886" 886 6 195 "E" 74 3 0
"887" 887 6 195 "E" 68 3 0
"888" 888 6 195 "E" 152 1 0
"889" 889 4 196 "E" 41 2 0
"890" 890 4 196 "E" 337 0 0
"891" 891 4 196 "E" 60 2 0
"892" 892 4 196 "E" 290 0 0
"893" 893 6 197 "E" 57 5 0
"894" 894 6 197 "E" 159 2 0
"895" 895 6 197 "E" 320 0 0
"896" 896 6 197 "E" 134 2 0
"897" 897 6 197 "E" 270 1 0
"898" 898 6 197 "E" 123 3 0
"899" 899 6 198 "E" 274 0 0
"900" 900 6 198 "E" 157 2 0
"901" 901 6 198 "E" 53 4 0
"902" 902 6 198 "E" 83 3 0
"903" 903 6 198 "E" 66 3 0
"904" 904 6 198 "E" 224 0 0
"905" 905 4 199 "E" 45 2 0
"906" 906 4 199 "E" 144 0 0
"907" 907 4 199 "E" 28 2 0
"908" 908 4 199 "E" 150 0 0
"909" 909 3 200 "E" 55 1 0
"910" 910 3 200 "E" 65 1 0
"911" 911 3 200 "E" 115 0 0
"912" 912 5 201 "E" 136 0 0
"913" 913 5 201 "E" 69 3 0
"914" 914 5 201 "E" 156 0 0
"915" 915 5 201 "E" 43 4 1
"916" 916 5 201 "E" 134 0 0
"917" 917 4 202 "E" 150 2 1
"918" 918 4 202 "E" 184 1 0
"919" 919 4 202 "E" 217 0 0
"920" 920 4 202 "E" 90 3 0
"921" 921 4 203 "E" 82 2 0
"922" 922 4 203 "E" 139 1 1
"923" 923 4 203 "E" 85 2 0
"924" 924 4 203 "E" 171 0 0
"925" 925 4 204 "E" 202 0 0
"926" 926 4 204 "E" 174 0 0
"927" 927 4 204 "E" 88 2 0
"928" 928 4 204 "E" 111 2 0
"929" 929 3 205 "E" 101 1 0
"930" 930 3 205 "E" 77 1 0
"931" 931 3 205 "E" 182 0 0
"932" 932 4 206 NA NA NA 0
"933" 933 4 206 "E" 98 1 0
"934" 934 4 206 "E" 95 1 0
"935" 935 4 206 "E" 69 2 1
"936" 936 6 207 "E" 136 1 0
"937" 937 6 207 "E" 113 1 0
"938" 938 6 207 "E" 56 3 1
"939" 939 6 207 "E" 265 0 0
"940" 940 6 207 "E" 43 3 0
"941" 941 6 207 "E" 50 3 0
"942" 942 4 208 "E" 63 0 0
"943" 943 4 208 "E" 35 0 0
"944" 944 4 208 "E" 61 0 0
"945" 945 4 208 "E" 63 0 0
"946" 946 5 209 "E" 50 3 0
"947" 947 5 209 "E" 130 2 0
"948" 948 5 209 "E" 72 3 0
"949" 949 5 209 "E" 186 1 1
"950" 950 5 209 "E" 213 0 0
"951" 951 4 210 "E" 71 2 0
"952" 952 4 210 "E" 192 1 0
"953" 953 4 210 "E" 101 2 0
"954" 954 4 210 "E" NA NA 0
"955" 955 4 211 "E" 78 1 0
"956" 956 4 211 "E" 51 2 1
"957" 957 4 211 "E" 91 1 0
"958" 958 4 211 "E" 224 0 0
"959" 959 4 212 "E" 66 2 0
"960" 960 4 212 "E" 45 2 0
"961" 961 4 212 "E" 95 1 0
"962" 962 4 212 "E" 189 0 0
"963" 963 4 213 "E" NA NA 0
"964" 964 4 213 "E" 138 1 0
"965" 965 4 213 "E" 163 1 0
"966" 966 4 213 "E" 116 3 2
"967" 967 3 214 "E" 58 1 1
"968" 968 3 214 "E" 84 0 0
"969" 969 3 214 "E" 66 0 0
"970" 970 5 215 "E" 239 0 0
"971" 971 5 215 "E" 17 4 0
"972" 972 5 215 "E" 77 2 0
"973" 973 5 215 "E" 204 1 0
"974" 974 5 215 "E" 85 2 0
"975" 975 3 216 "E" 164 1 0
"976" 976 3 216 NA NA NA 0
"977" 977 3 216 "E" 41 2 0
"978" 978 4 217 "E" 64 1 0
"979" 979 4 217 "E" 235 0 0
"980" 980 4 217 "E" 111 1 0
"981" 981 4 217 "E" 83 1 0
"982" 982 6 218 "E" 236 0 0
"983" 983 6 218 "E" 218 0 0
"984" 984 6 218 "E" 161 2 0
"985" 985 6 218 "E" 140 2 0
"986" 986 6 218 "E" 87 5 0
"987" 987 6 218 "E" 134 2 0
"988" 988 5 219 "E" 126 2 0
"989" 989 5 219 "E" 103 2 0
"990" 990 5 219 "E" 179 0 0
"991" 991 5 219 "E" 214 0 0
"992" 992 5 219 "E" 83 3 0
"993" 993 5 220 "E" 132 2 0
"994" 994 5 220 "E" 236 1 0
"995" 995 5 220 "E" 57 3 0
"996" 996 5 220 "E" 309 0 0
"997" 997 5 220 "E" 24 4 0
"998" 998 3 221 "E" 138 1 0
"999" 999 3 221 "E" 91 2 0
"1000" 1000 3 221 "E" 264 0 0
